sku,fecha,cantidad,centro_distribucion,proveedor
SKU_028,2024-03-31,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-04-07,106,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-04-14,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-04-21,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-04-28,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-05-05,117,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-05-12,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-05-19,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-05-26,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-06-02,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-06-09,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-06-16,120,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-06-23,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-06-30,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-07-07,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-07-14,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-07-21,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-07-28,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-08-04,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-08-11,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-08-18,82,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-08-25,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-09-01,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-09-08,110,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-09-15,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-09-22,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-09-29,91,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-10-06,96,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-10-13,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-10-20,106,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-10-27,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-11-03,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-11-10,97,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-11-17,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-11-24,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-12-01,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-12-08,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-12-15,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-12-22,113,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-12-29,117,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-01-05,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-01-12,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-01-19,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-01-26,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-02-02,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-02-09,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-02-16,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-02-23,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-03-02,124,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-03-09,111,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-03-16,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-03-23,115,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-03-30,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-04-06,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-04-13,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-04-20,118,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-04-27,125,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-05-04,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-05-11,95,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-05-18,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-05-25,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-06-01,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-06-08,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-06-15,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-06-22,115,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-06-29,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-07-06,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-07-13,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-07-20,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-07-27,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-08-03,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-08-10,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-08-17,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-08-24,122,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-08-31,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-09-07,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-09-14,100,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-09-21,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-09-28,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-10-05,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-10-12,108,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-10-19,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-10-26,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-11-02,97,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-11-09,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-11-16,113,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-11-23,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-11-30,92,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-12-07,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-12-14,0,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-12-21,110,CD_CENTRO,PROVEEDOR_2
SKU_028,2025-12-28,82,CD_CENTRO,PROVEEDOR_2
SKU_028,2024-01-07,91,CD_SUR,PROVEEDOR_2
SKU_028,2024-01-14,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-01-21,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-01-28,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-02-04,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-02-11,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-02-18,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-02-25,94,CD_SUR,PROVEEDOR_2
SKU_028,2024-03-03,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-03-10,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-03-17,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-03-24,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-03-31,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-04-07,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-04-14,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-04-21,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-04-28,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-05-05,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-05-12,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-05-19,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-05-26,90,CD_SUR,PROVEEDOR_2
SKU_028,2024-06-02,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-06-09,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-06-16,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-06-23,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-06-30,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-07-07,118,CD_SUR,PROVEEDOR_2
SKU_028,2024-07-14,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-07-21,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-07-28,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-08-04,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-08-11,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-08-18,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-08-25,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-09-01,112,CD_SUR,PROVEEDOR_2
SKU_028,2024-09-08,118,CD_SUR,PROVEEDOR_2
SKU_028,2024-09-15,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-09-22,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-09-29,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-10-06,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-10-13,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-10-20,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-10-27,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-11-03,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-11-10,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-11-17,128,CD_SUR,PROVEEDOR_2
SKU_028,2024-11-24,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-12-01,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-12-08,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-12-15,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-12-22,0,CD_SUR,PROVEEDOR_2
SKU_028,2024-12-29,129,CD_SUR,PROVEEDOR_2
SKU_028,2025-01-05,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-01-12,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-01-19,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-01-26,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-02-02,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-02-09,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-02-16,98,CD_SUR,PROVEEDOR_2
SKU_028,2025-02-23,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-03-02,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-03-09,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-03-16,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-03-23,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-03-30,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-04-06,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-04-13,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-04-20,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-04-27,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-05-04,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-05-11,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-05-18,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-05-25,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-06-01,93,CD_SUR,PROVEEDOR_2
SKU_028,2025-06-08,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-06-15,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-06-22,75,CD_SUR,PROVEEDOR_2
SKU_028,2025-06-29,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-07-06,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-07-13,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-07-20,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-07-27,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-08-03,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-08-10,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-08-17,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-08-24,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-08-31,113,CD_SUR,PROVEEDOR_2
SKU_028,2025-09-07,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-09-14,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-09-21,106,CD_SUR,PROVEEDOR_2
SKU_028,2025-09-28,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-10-05,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-10-12,103,CD_SUR,PROVEEDOR_2
SKU_028,2025-10-19,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-10-26,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-11-02,119,CD_SUR,PROVEEDOR_2
SKU_028,2025-11-09,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-11-16,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-11-23,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-11-30,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-12-07,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-12-14,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-12-21,0,CD_SUR,PROVEEDOR_2
SKU_028,2025-12-28,0,CD_SUR,PROVEEDOR_2
SKU_029,2024-01-07,69,CD_NORTE,PROVEEDOR_4
SKU_029,2024-01-14,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-01-21,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-01-28,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-02-04,77,CD_NORTE,PROVEEDOR_4
SKU_029,2024-02-11,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-02-18,68,CD_NORTE,PROVEEDOR_4
SKU_029,2024-02-25,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-03-03,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-03-10,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-03-17,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-03-24,66,CD_NORTE,PROVEEDOR_4
SKU_029,2024-03-31,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-04-07,73,CD_NORTE,PROVEEDOR_4
SKU_029,2024-04-14,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-04-21,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-04-28,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-05-05,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-05-12,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-05-19,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-05-26,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-06-02,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-06-09,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-06-16,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-06-23,72,CD_NORTE,PROVEEDOR_4
SKU_029,2024-06-30,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-07-07,53,CD_NORTE,PROVEEDOR_4
SKU_029,2024-07-14,70,CD_NORTE,PROVEEDOR_4
SKU_029,2024-07-21,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-07-28,64,CD_NORTE,PROVEEDOR_4
SKU_029,2024-08-04,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-08-11,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-08-18,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-08-25,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-09-01,59,CD_NORTE,PROVEEDOR_4
SKU_029,2024-09-08,67,CD_NORTE,PROVEEDOR_4
SKU_029,2024-09-15,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-09-22,63,CD_NORTE,PROVEEDOR_4
SKU_029,2024-09-29,69,CD_NORTE,PROVEEDOR_4
SKU_029,2024-10-06,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-10-13,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-10-20,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-10-27,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-11-03,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-11-10,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-11-17,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-11-24,67,CD_NORTE,PROVEEDOR_4
SKU_029,2024-12-01,48,CD_NORTE,PROVEEDOR_4
SKU_029,2024-12-08,60,CD_NORTE,PROVEEDOR_4
SKU_029,2024-12-15,64,CD_NORTE,PROVEEDOR_4
SKU_029,2024-12-22,65,CD_NORTE,PROVEEDOR_4
SKU_029,2024-12-29,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-01-05,61,CD_NORTE,PROVEEDOR_4
SKU_029,2025-01-12,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-01-19,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-01-26,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-02-02,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-02-09,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-02-16,69,CD_NORTE,PROVEEDOR_4
SKU_029,2025-02-23,73,CD_NORTE,PROVEEDOR_4
SKU_029,2025-03-02,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-03-09,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-03-16,80,CD_NORTE,PROVEEDOR_4
SKU_029,2025-03-23,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-03-30,60,CD_NORTE,PROVEEDOR_4
SKU_029,2025-04-06,68,CD_NORTE,PROVEEDOR_4
SKU_029,2025-04-13,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-04-20,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-04-27,78,CD_NORTE,PROVEEDOR_4
SKU_029,2025-05-04,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-05-11,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-05-18,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-05-25,72,CD_NORTE,PROVEEDOR_4
SKU_029,2025-06-01,60,CD_NORTE,PROVEEDOR_4
SKU_029,2025-06-08,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-06-15,64,CD_NORTE,PROVEEDOR_4
SKU_029,2025-06-22,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-06-29,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-07-06,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-07-13,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-07-20,66,CD_NORTE,PROVEEDOR_4
SKU_029,2025-07-27,70,CD_NORTE,PROVEEDOR_4
SKU_029,2025-08-03,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-08-10,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-08-17,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-08-24,69,CD_NORTE,PROVEEDOR_4
SKU_029,2025-08-31,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-09-07,82,CD_NORTE,PROVEEDOR_4
SKU_029,2025-09-14,60,CD_NORTE,PROVEEDOR_4
SKU_029,2025-09-21,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-09-28,72,CD_NORTE,PROVEEDOR_4
SKU_029,2025-10-05,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-10-12,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-10-19,80,CD_NORTE,PROVEEDOR_4
SKU_029,2025-10-26,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-11-02,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-11-09,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-11-16,72,CD_NORTE,PROVEEDOR_4
SKU_029,2025-11-23,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-11-30,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-12-07,75,CD_NORTE,PROVEEDOR_4
SKU_029,2025-12-14,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-12-21,0,CD_NORTE,PROVEEDOR_4
SKU_029,2025-12-28,0,CD_NORTE,PROVEEDOR_4
SKU_029,2024-01-07,73,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-01-14,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-01-21,46,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-01-28,68,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-02-04,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-02-11,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-02-18,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-02-25,46,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-03-03,80,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-03-10,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-03-17,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-03-24,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-03-31,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-04-07,66,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-04-14,78,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-04-21,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-04-28,58,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-05-05,71,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-05-12,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-05-19,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-05-26,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-06-02,72,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-06-09,51,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-06-16,78,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-06-23,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-06-30,60,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-07-07,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-07-14,77,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-07-21,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-07-28,83,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-08-04,64,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-08-11,67,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-08-18,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-08-25,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-09-01,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-09-08,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-09-15,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-09-22,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-09-29,67,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-10-06,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-10-13,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-10-20,61,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-10-27,62,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-11-03,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-11-10,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-11-17,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-11-24,59,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-12-01,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-12-08,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-12-15,71,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-12-22,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-12-29,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-01-05,72,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-01-12,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-01-19,63,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-01-26,44,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-02-02,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-02-09,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-02-16,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-02-23,67,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-03-02,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-03-09,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-03-16,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-03-23,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-03-30,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-04-06,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-04-13,82,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-04-20,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-04-27,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-05-04,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-05-11,64,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-05-18,68,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-05-25,74,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-06-01,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-06-08,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-06-15,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-06-22,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-06-29,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-07-06,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-07-13,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-07-20,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-07-27,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-08-03,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-08-10,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-08-17,64,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-08-24,58,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-08-31,63,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-09-07,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-09-14,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-09-21,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-09-28,70,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-10-05,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-10-12,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-10-19,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-10-26,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-11-02,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-11-09,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-11-16,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-11-23,61,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-11-30,76,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-12-07,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-12-14,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-12-21,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2025-12-28,0,CD_CENTRO,PROVEEDOR_4
SKU_029,2024-01-07,0,CD_SUR,PROVEEDOR_4
SKU_029,2024-01-14,0,CD_SUR,PROVEEDOR_4
SKU_029,2024-01-21,0,CD_SUR,PROVEEDOR_4
SKU_029,2024-01-28,64,CD_SUR,PROVEEDOR_4
